date,home_team,away_team,home_confederation,away_confederation,home_elo_pre,away_elo_pre,city,country,neutral,tournament_weight,home_score,away_score,elo_diff
2021-06-18,Chile,Bolivia,Unknown,Unknown,1889.4477689286248,1654.6639832817548,Cuiabá,Brazil,1,4,1.0,0.0,234.78378564687
2021-06-18,England,Scotland,UEFA,UEFA,2040.0117693693471,1678.3488156347937,London,England,0,4,0.0,0.0,361.6629537345534
2021-06-18,Croatia,Czech Republic,UEFA,UEFA,1858.6419149427584,1845.014499939511,Glasgow,Scotland,1,4,1.0,1.0,13.627415003247279
2021-06-18,Sweden,Slovakia,UEFA,Unknown,1909.2330072088137,1729.5324936189947,Saint Petersburg,Russia,1,4,1.0,0.0,179.7005135898189
2021-06-19,Spain,Poland,UEFA,Unknown,2061.2131475463,1805.1135411671185,Seville,Spain,0,4,1.0,1.0,256.09960637918175
2021-06-19,Germany,Portugal,UEFA,UEFA,1958.2137953570727,2100.049444253994,Munich,Germany,0,4,4.0,2.0,-141.83564889692116
2021-06-19,Libya,Sudan,Unknown,Unknown,1468.4868060099154,1468.6308670087446,Doha,Qatar,1,2,0.0,1.0,-0.14406099882921808
2021-06-19,Hungary,France,Unknown,UEFA,1762.823318811059,2151.5676908869495,Budapest,Hungary,0,4,1.0,1.0,-388.7443720758906
2021-06-20,Italy,Wales,Unknown,Unknown,2088.306062416854,1904.8195482359276,Rome,Italy,0,4,1.0,0.0,183.48651418092618
2021-06-20,Switzerland,Turkey,UEFA,UEFA,1939.8615158978528,1795.7240404858194,Baku,Azerbaijan,1,4,3.0,1.0,144.13747541203338
2021-06-20,Venezuela,Ecuador,Unknown,CONMEBOL,1821.4433152926936,1840.618483983875,Rio de Janeiro,Brazil,1,4,2.0,2.0,-19.175168691181398
2021-06-20,Colombia,Peru,CONMEBOL,Unknown,1994.53979109303,1844.7920963462657,Goiânia,Brazil,1,4,1.0,2.0,149.7476947467644
2021-06-20,Oman,Somalia,Unknown,Unknown,1618.339877625799,1044.1878632118685,Doha,Qatar,1,2,2.0,1.0,574.1520144139306
2021-06-21,Argentina,Paraguay,CONMEBOL,CONMEBOL,2051.0214999439513,1855.817237372369,Brasília,Brazil,1,4,1.0,0.0,195.20426257158238
2021-06-21,Ukraine,Austria,Unknown,UEFA,1838.1119446910625,1794.2788501807306,Bucharest,Romania,1,4,0.0,1.0,43.833094510331875
2021-06-21,Uruguay,Chile,CONMEBOL,Unknown,1968.7941653885543,1899.728834418468,Cuiabá,Brazil,1,4,1.0,1.0,69.06533097008628
2021-06-21,Netherlands,North Macedonia,UEFA,Unknown,2011.8772556523425,1612.6809168402713,Amsterdam,Netherlands,0,4,3.0,0.0,399.1963388120712
2021-06-21,Denmark,Russia,Unknown,Unknown,1949.8231147668123,1791.29980647839,Copenhagen,Denmark,0,4,4.0,1.0,158.5233082884222
2021-06-21,Finland,Belgium,Unknown,UEFA,1754.5516836896863,2181.7645504422085,Saint Petersburg,Russia,1,4,0.0,2.0,-427.21286675252213
2021-06-22,Scotland,Croatia,UEFA,UEFA,1700.0725425599053,1857.6618461484445,Glasgow,Scotland,0,4,1.0,3.0,-157.58930358853922
2021-06-22,England,Czech Republic,UEFA,UEFA,2018.288042444236,1845.994568733825,London,England,0,4,1.0,0.0,172.29347371041104
2021-06-22,Mauritania,Yemen,Unknown,Unknown,1508.1482410372903,1315.4045196430154,Doha,Qatar,1,2,2.0,0.0,192.74372139427487
2021-06-23,Lebanon,Djibouti,Unknown,Unknown,1483.3457235032615,1076.2843920889943,Doha,Qatar,1,2,1.0,0.0,407.0613314142672
2021-06-23,Brazil,Colombia,CONMEBOL,CONMEBOL,2217.154633650822,1959.3856962856307,Rio de Janeiro,Brazil,0,4,2.0,1.0,257.76893736519105
2021-06-23,Portugal,France,UEFA,UEFA,2058.05566665205,2134.5413960457963,Budapest,Hungary,1,4,2.0,2.0,-76.48572939374617
2021-06-23,Ecuador,Peru,CONMEBOL,Unknown,1839.2401188999308,1879.9461911536648,Goiânia,Brazil,1,4,2.0,2.0,-40.706072253733964
2021-06-23,Sweden,Poland,UEFA,Unknown,1922.3442250623511,1824.4102860640648,Saint Petersburg,Russia,1,4,3.0,2.0,97.9339389982863
2021-06-23,Spain,Slovakia,UEFA,Unknown,2041.9164026493536,1716.4212757654568,Seville,Spain,0,4,5.0,0.0,325.4951268838968
2021-06-23,Germany,Hungary,UEFA,Unknown,2000.2075729590165,1779.8496136522124,Munich,Germany,0,4,2.0,2.0,220.3579593068041
2021-06-24,Bolivia,Uruguay,Unknown,CONMEBOL,1644.3829177919115,1963.8889569676671,Cuiabá,Brazil,1,4,0.0,2.0,-319.50603917575563
2021-06-24,Chile,Paraguay,Unknown,CONMEBOL,1904.634042839355,1843.5508275194863,Brasília,Brazil,1,4,0.0,2.0,61.083215319868714
2021-06-24,Palestine,Comoros,Unknown,Unknown,1538.103962801848,1376.862148438231,Doha,Qatar,1,2,5.0,1.0,161.24181436361687
2021-06-25,Bahrain,Kuwait,Unknown,Unknown,1650.393453523356,1484.5134995781814,Doha,Qatar,1,2,2.0,0.0,165.87995394517452
2021-06-26,Italy,Austria,Unknown,UEFA,2096.4847146081142,1822.4162666315488,London,England,1,4,2.0,1.0,274.0684479765655
2021-06-26,Wales,Denmark,Unknown,Unknown,1896.6408960446668,1965.9401849866515,Amsterdam,Netherlands,1,4,0.0,4.0,-69.29928894198474
2021-06-27,Venezuela,Peru,Unknown,Unknown,1822.821680376638,1877.0304827425553,Brasília,Brazil,1,4,0.0,1.0,-54.208802365917336
2021-06-27,Brazil,Ecuador,CONMEBOL,CONMEBOL,2222.8095147788304,1842.15582731104,Goiânia,Brazil,0,4,1.0,1.0,380.6536874677904
2021-06-27,Netherlands,Czech Republic,UEFA,UEFA,2016.5562207534545,1837.3655380679709,Budapest,Hungary,1,4,0.0,2.0,179.19068268548358
2021-06-27,Belgium,Portugal,UEFA,UEFA,2187.671987912637,2063.4720403889696,Seville,Spain,1,4,1.0,0.0,124.19994752366756
2021-06-28,Croatia,Spain,UEFA,UEFA,1889.002328418352,2049.8650353071944,Copenhagen,Denmark,1,4,3.0,5.0,-160.86270688884247
2021-06-28,France,Switzerland,UEFA,UEFA,2129.125022308877,1962.6393049363196,Bucharest,Romania,1,4,3.0,3.0,166.48571737255725
2021-06-28,Argentina,Bolivia,CONMEBOL,Unknown,2063.2879097968334,1634.0971910886112,Cuiabá,Brazil,1,4,4.0,1.0,429.1907187082222
2021-06-28,Uruguay,Paraguay,CONMEBOL,CONMEBOL,1974.1746836709676,1887.5766643704096,Rio de Janeiro,Brazil,1,4,1.0,0.0,86.59801930055801
2021-06-29,England,Germany,UEFA,UEFA,2026.91707311009,1982.0357597223144,London,England,0,4,2.0,0.0,44.88131338777566
2021-06-29,Sweden,Ukraine,UEFA,Unknown,1940.478200923556,1809.974528240244,Glasgow,Scotland,1,4,1.0,2.0,130.50367268331206
2021-07-02,Bermuda,Barbados,Unknown,Unknown,1437.1679648963664,1284.9154128965042,Fort Lauderdale,United States,1,3,8.0,1.0,152.25255199986213
2021-07-02,Trinidad and Tobago,Montserrat,Unknown,Unknown,1505.52612020317,1316.0912204848505,Fort Lauderdale,United States,1,3,6.0,1.0,189.43489971831946
2021-07-02,Haiti,Saint Vincent and the Grenadines,CONCACAF,Unknown,1641.3203357654368,1304.977624643294,Fort Lauderdale,United States,1,3,6.0,1.0,336.3427111221429
2021-07-02,Peru,Paraguay,Unknown,CONMEBOL,1898.1611929523976,1868.681982091474,Goiânia,Brazil,1,4,3.0,3.0,29.47921086092356
2021-07-02,Belgium,Italy,UEFA,Unknown,2204.0972615390306,2105.041037437829,Munich,Germany,1,4,1.0,2.0,99.05622410120168
2021-07-02,Switzerland,Spain,UEFA,UEFA,1973.7790598558772,2071.145302502101,Saint Petersburg,Russia,1,4,1.0,1.0,-97.36624264622378
2021-07-02,Brazil,Chile,CONMEBOL,Unknown,2200.7665754215063,1860.608205988432,Rio de Janeiro,Brazil,0,4,1.0,0.0,340.1583694330743
2021-07-03,Cuba,French Guiana,Unknown,Unknown,1404.6287684071203,1442.672516778178,Fort Lauderdale,United States,1,3,0.0,3.0,-38.043748371057745
2021-07-03,Czech Republic,Denmark,UEFA,Unknown,1892.6560981691368,2003.587573459046,Baku,Azerbaijan,1,4,1.0,2.0,-110.93147528990926
2021-07-03,Ukraine,England,Unknown,UEFA,1843.946964548733,2049.62700836625,Rome,Italy,1,4,0.0,4.0,-205.6800438175169
2021-07-03,Uruguay,Colombia,CONMEBOL,CONMEBOL,1993.0693659499032,1953.730815157622,Brasília,Brazil,1,4,0.0,0.0,39.33855079228124
2021-07-03,Argentina,Ecuador,CONMEBOL,CONMEBOL,2070.107978113756,1864.198766668364,Goiânia,Brazil,1,4,3.0,0.0,205.90921144539197
2021-07-03,Guatemala,Guyana,Unknown,Unknown,1624.6735919294688,1355.5382850688336,Fort Lauderdale,United States,1,3,4.0,0.0,269.1353068606352
2021-07-03,Guadeloupe,Bahamas,Unknown,Unknown,1441.3345390750655,1170.0230346106557,Fort Lauderdale,United States,1,3,2.0,0.0,271.31150446440984
2021-07-05,Brazil,Peru,CONMEBOL,Unknown,2204.442846973139,1896.0450689032723,Rio de Janeiro,Brazil,0,4,1.0,0.0,308.3977780698665
2021-07-06,Argentina,Colombia,CONMEBOL,CONMEBOL,2090.5916423990775,1956.54941688196,Brasília,Brazil,1,4,1.0,1.0,134.04222551711746
2021-07-06,Italy,Spain,Unknown,UEFA,2136.981658889738,2064.317063174682,London,England,1,4,1.0,1.0,72.66459571505584
2021-07-06,Haiti,Bermuda,CONCACAF,Unknown,1651.4061005089206,1463.6204806687167,Fort Lauderdale,United States,1,3,4.0,1.0,187.78561984020394
2021-07-06,Guatemala,Guadeloupe,Unknown,Unknown,1637.8130000866083,1451.7378964458862,Fort Lauderdale,United States,1,3,1.0,1.0,186.0751036407221
2021-07-06,Trinidad and Tobago,French Guiana,Unknown,Unknown,1525.6484285678198,1473.8553058309888,Fort Lauderdale,United States,1,3,1.0,1.0,51.79312273683104
2021-07-06,Eswatini,Lesotho,Unknown,Unknown,1248.9565432646816,1369.3892428911288,Port Elizabeth,South Africa,1,2,3.0,1.0,-120.43269962644717
2021-07-06,South Africa,Botswana,CAF,Unknown,1584.1091771357185,1396.328271768588,Port Elizabeth,South Africa,0,2,1.0,0.0,187.78090536713057
2021-07-07,England,Denmark,UEFA,Unknown,2071.5959737368216,2020.866033846235,London,England,0,4,2.0,1.0,50.72993989058659
2021-07-07,Mozambique,Zimbabwe,Unknown,Unknown,1405.327294644081,1514.8295136524755,Port Elizabeth,South Africa,1,2,0.0,0.0,-109.5022190083946
2021-07-07,Senegal,Namibia,CAF,Unknown,1833.8070218047096,1480.5324320334282,Port Elizabeth,South Africa,1,2,1.0,2.0,353.2745897712814
2021-07-08,South Africa,Eswatini,CAF,Unknown,1588.9157449453046,1278.9577349071355,Port Elizabeth,South Africa,0,2,1.0,0.0,309.95801003816905
2021-07-08,Zambia,Lesotho,Unknown,Unknown,1597.6807020976928,1339.3880512486749,Port Elizabeth,South Africa,1,2,1.0,2.0,258.29265084901795
2021-07-09,Peru,Colombia,Unknown,CONMEBOL,1891.6954613858031,1965.7428601972997,Brasília,Brazil,1,4,2.0,3.0,-74.04739881149658
2021-07-09,Malawi,Zimbabwe,Unknown,Unknown,1456.218417199451,1510.2524800669937,Port Elizabeth,South Africa,1,2,2.0,2.0,-54.034062867542616
2021-07-09,Senegal,Mozambique,CAF,Unknown,1807.2785857772465,1409.904328229563,Port Elizabeth,South Africa,1,2,1.0,0.0,397.37425754768356
2021-07-10,Brazil,Argentina,CONMEBOL,CONMEBOL,2208.792454490608,2081.398199083738,Rio de Janeiro,Brazil,0,4,0.0,1.0,127.39425540687034
2021-07-10,Lesotho,Botswana,Unknown,Unknown,1363.8562104768291,1391.5217039590018,Port Elizabeth,South Africa,1,2,0.0,4.0,-27.66549348217268
2021-07-10,Zambia,Eswatini,Unknown,Unknown,1573.2125428695383,1276.3692915063043,Port Elizabeth,South Africa,1,2,0.0,1.0,296.843251363234
2021-07-10,Mexico,Trinidad and Tobago,CONCACAF,Unknown,1976.7883026743536,1522.6888674332895,Arlington,United States,1,4,0.0,0.0,454.09943524106416
2021-07-11,United States,Haiti,CONCACAF,CONCACAF,1889.269982635876,1669.1385306866468,Kansas City,United States,0,4,1.0,0.0,220.13145194922913
2021-07-11,Canada,Martinique,CONCACAF,Unknown,1795.5512539804283,1555.763773038704,Kansas City,United States,1,4,4.0,1.0,239.78748094172443
2021-07-11,El Salvador,Guatemala,Unknown,Unknown,1642.7549522477527,1628.0204965910525,Frisco,United States,1,4,2.0,0.0,14.73445565670022
2021-07-11,Mozambique,Malawi,Unknown,Unknown,1407.1393478804337,1458.5326271038489,Port Elizabeth,South Africa,1,2,2.0,0.0,-51.39327922341522
2021-07-11,Namibia,Zimbabwe,Unknown,Unknown,1507.0608680608912,1507.938270162596,Port Elizabeth,South Africa,1,2,2.0,0.0,-0.8774021017047744
2021-07-11,England,Italy,UEFA,Unknown,2086.3829282756747,2131.8279469975464,London,England,0,4,1.0,1.0,-45.44501872187175
2021-07-12,Jamaica,Suriname,Unknown,Unknown,1693.7775159526807,1486.6377251281378,Orlando,United States,1,4,2.0,0.0,207.13979082454284
2021-07-12,Costa Rica,Guadeloupe,Unknown,Unknown,1721.1111127786442,1461.5303999414425,Orlando,United States,1,4,3.0,1.0,259.58071283720165
2021-07-13,Botswana,Zambia,Unknown,Unknown,1417.4118964685413,1547.8122537239472,Port Elizabeth,South Africa,1,2,1.0,2.0,-130.40035725540588
2021-07-13,South Africa,Lesotho,CAF,Unknown,1591.5041883461358,1337.96601796729,Port Elizabeth,South Africa,0,2,4.0,0.0,253.53817037884573
2021-07-13,Senegal,Zimbabwe,CAF,Unknown,1810.0435661263757,1485.381449542763,Port Elizabeth,South Africa,1,2,2.0,1.0,324.6621165836127
2021-07-13,Malawi,Namibia,Unknown,Unknown,1432.7284520655392,1529.617688680724,Port Elizabeth,South Africa,1,2,1.0,1.0,-96.88923661518493
2021-07-13,Qatar,Panama,AFC,CONCACAF,1769.2312644882688,1654.0326004454685,Houston,United States,1,4,3.0,3.0,115.19866404280037
2021-07-13,Honduras,Grenada,Unknown,Unknown,1702.9418444427436,1322.4153612878224,Houston,United States,1,4,4.0,0.0,380.52648315492115
2021-07-14,Guatemala,Mexico,Unknown,CONCACAF,1592.1098878114994,1955.200423140624,Dallas,United States,1,4,0.0,3.0,-363.0905353291246
2021-07-14,Trinidad and Tobago,El Salvador,Unknown,Unknown,1544.2767469670196,1678.6655610273056,Frisco,United States,1,4,0.0,2.0,-134.388814060286
2021-07-14,Senegal,Malawi,CAF,Unknown,1814.053619044574,1436.80633082703,Port Elizabeth,South Africa,1,2,2.0,1.0,377.2472882175439
2021-07-14,South Africa,Zambia,CAF,Unknown,1598.0046424324992,1557.4326782956175,Port Elizabeth,South Africa,0,2,0.0,0.0,40.57196413688166
2021-07-14,Eswatini,Botswana,Unknown,Unknown,1301.7695806518957,1407.7914718968707,Port Elizabeth,South Africa,1,2,1.0,1.0,-106.021891244975
2021-07-14,Mozambique,Namibia,Unknown,Unknown,1432.9435229187434,1525.5398099192332,Port Elizabeth,South Africa,1,2,1.0,0.0,-92.59628700048984
2021-07-15,Haiti,Canada,CONCACAF,CONCACAF,1662.302652982392,1813.1349368114195,Kansas City,United States,1,4,1.0,4.0,-150.83228382902757
2021-07-15,United States,Martinique,CONCACAF,Unknown,1896.105860340131,1538.1800902077125,Kansas City,United States,0,4,6.0,1.0,357.9257701324184
2021-07-16,Guadeloupe,Jamaica,Unknown,Unknown,1447.7842362429456,1711.2398645477604,Orlando,United States,1,4,1.0,2.0,-263.4556283048148
2021-07-16,Senegal,Eswatini,CAF,Unknown,1817.1234905964957,1306.209933365626,Port Elizabeth,South Africa,1,2,2.0,2.0,510.9135572308696
2021-07-16,South Africa,Mozambique,CAF,Unknown,1592.24648978376,1451.849188480589,Port Elizabeth,South Africa,0,2,3.0,0.0,140.39730130317093
2021-07-16,Suriname,Costa Rica,Unknown,Unknown,1469.1753765330582,1734.8572764771409,Orlando,United States,1,4,1.0,2.0,-265.6818999440827
2021-07-17,Panama,Honduras,CONCACAF,Unknown,1662.0308343615973,1712.3738502375836,Houston,United States,1,4,2.0,3.0,-50.34301587598634
2021-07-17,Grenada,Qatar,Unknown,AFC,1312.9833554929824,1761.23303057214,Houston,United States,1,4,0.0,4.0,-448.24967507915767
2021-07-18,Eswatini,Mozambique,Unknown,Unknown,1319.7051036336327,1441.3285407326318,Port Elizabeth,South Africa,1,2,1.0,1.0,-121.62343709899915
2021-07-18,South Africa,Senegal,CAF,CAF,1602.7671375317173,1803.628320328489,Port Elizabeth,South Africa,0,2,0.0,0.0,-200.8611827967718
2021-07-18,Guatemala,Trinidad and Tobago,Unknown,Unknown,1582.4795414979594,1520.5992498414491,Frisco,United States,1,4,1.0,1.0,61.88029165651028
2021-07-18,Mexico,El Salvador,CONCACAF,Unknown,1964.830769454164,1702.343058152876,Dallas,United States,1,4,1.0,0.0,262.4877113012881
2021-07-18,Martinique,Haiti,Unknown,CONCACAF,1531.494578502073,1636.4362178822985,Frisco,United States,1,4,1.0,2.0,-104.94163938022552
2021-07-18,United States,Canada,CONCACAF,CONCACAF,1902.7913720457705,1839.0013719115132,Kansas City,United States,0,4,1.0,0.0,63.7900001342573
2021-07-20,Suriname,Guadeloupe,Unknown,Unknown,1460.2712138922086,1438.785896746118,Houston,United States,1,4,2.0,1.0,21.485317146090665
2021-07-20,Costa Rica,Jamaica,Unknown,Unknown,1743.7614391179904,1720.238204044588,Orlando,United States,1,4,1.0,0.0,23.523235073402475
2021-07-20,Panama,Grenada,CONCACAF,Unknown,1640.628164588143,1306.3819529746086,Orlando,United States,1,4,3.0,1.0,334.24621161353434
2021-07-20,Honduras,Qatar,Unknown,AFC,1733.776520011038,1767.8344330905138,Houston,United States,1,4,0.0,2.0,-34.05791307947584
2021-07-24,Mexico,Honduras,CONCACAF,Unknown,1973.870296088704,1699.9407863906235,Glendale,United States,1,4,3.0,0.0,273.92950969808044
2021-07-24,Qatar,El Salvador,AFC,Unknown,1801.670166710928,1693.303531518336,Glendale,United States,1,4,3.0,2.0,108.36663519259196
2021-07-25,Costa Rica,Canada,Unknown,CONCACAF,1767.0713879071088,1824.9851315433116,Arlington,United States,1,4,0.0,2.0,-57.91374363620275
2021-07-25,United States,Jamaica,CONCACAF,Unknown,1916.807612413972,1696.9282552554696,Arlington,United States,0,4,1.0,0.0,219.87935715850244
2021-07-29,United States,Qatar,CONCACAF,AFC,1923.6520584386976,1819.1159549394552,Austin,United States,0,4,1.0,0.0,104.53610349924247
2021-07-29,Mexico,Canada,CONCACAF,CONCACAF,1988.8537900364372,1856.2915458032608,Houston,United States,1,4,2.0,1.0,132.56224423317644
2021-08-01,United States,Mexico,CONCACAF,CONCACAF,1935.4280185698024,2004.75258267318,Las Vegas,United States,0,4,1.0,0.0,-69.32456410337772
2021-09-01,Kazakhstan,Ukraine,Unknown,Unknown,1383.4067166763734,1821.9779991781609,Nur-Sultan,Kazakhstan,0,3,2.0,2.0,-438.57128250178744
2021-09-01,France,Bosnia and Herzegovina,UEFA,UEFA,2117.9852673893192,1672.6747293403826,Strasbourg,France,0,3,1.0,1.0,445.3105380489367
2021-09-01,Faroe Islands,Israel,Unknown,Unknown,1303.730868836582,1643.8565279672855,Tórshavn,Faroe Islands,0,3,0.0,4.0,-340.1256591307035
2021-09-01,Denmark,Scotland,Unknown,UEFA,2006.0790793073816,1668.732060289998,Copenhagen,Denmark,0,3,2.0,0.0,337.3470190173837
2021-09-01,Moldova,Austria,Unknown,UEFA,1258.3321527383027,1813.859943801834,Chișinău,Moldova,0,3,0.0,2.0,-555.5277910635314
2021-09-01,Slovenia,Slovakia,Unknown,Unknown,1656.526208680094,1708.4726431076162,Ljubljana,Slovenia,0,3,1.0,1.0,-51.94643442752226
2021-09-01,Turkey,Montenegro,UEFA,Unknown,1772.9462514473526,1553.64711627582,Istanbul,Turkey,0,3,2.0,2.0,219.2991351715325
2021-09-01,Malta,Cyprus,Unknown,Unknown,1260.003028477846,1403.2998571350347,Ta' Qali,Malta,0,3,3.0,0.0,-143.2968286571886
2021-09-01,Russia,Croatia,Unknown,UEFA,1775.182736258551,1867.7220612234453,Moscow,Russia,0,3,0.0,0.0,-92.53932496489438
2021-09-01,Norway,Netherlands,UEFA,UEFA,1749.2336583739846,1961.2656606522885,Oslo,Norway,0,3,1.0,1.0,-212.03200227830393
2021-09-01,Luxembourg,Azerbaijan,Unknown,Unknown,1421.0708554145076,1418.9950908383842,Luxembourg,Luxembourg,0,3,2.0,1.0,2.075764576123447
2021-09-01,Latvia,Gibraltar,Unknown,Unknown,1324.4858300223702,1195.6781791466483,Riga,Latvia,0,3,3.0,1.0,128.80765087572195
2021-09-01,Guinea-Bissau,Guinea,Unknown,Unknown,1463.7793162557225,1563.9701393617995,Nouakchott,Mauritania,1,3,1.0,1.0,-100.190823106077
2021-09-01,Portugal,Republic of Ireland,UEFA,Unknown,2047.046766762576,1667.0202143415197,Faro-Loulé,Portugal,0,3,2.0,1.0,380.0265524210563
2021-09-01,Mali,Rwanda,Unknown,Unknown,1656.2922992208,1464.8525455183255,Agadir,Morocco,1,3,1.0,0.0,191.4397537024745
2021-09-01,Egypt,Angola,CAF,Unknown,1710.1335487444344,1478.8149947367467,Cairo,Egypt,0,3,1.0,0.0,231.31855400768768
2021-09-01,Libya,Gabon,Unknown,Unknown,1453.4930256228413,1528.359469130093,Benina,Libya,0,3,2.0,1.0,-74.86644350725169
2021-09-01,Senegal,Togo,CAF,Unknown,1799.3921315672137,1405.904558618489,Thiès,Senegal,0,3,2.0,0.0,393.4875729487246
2021-09-01,Central African Republic,Cape Verde,Unknown,CAF,1399.2422713372837,1554.4096557543717,Douala,Cameroon,1,3,1.0,1.0,-155.167384417088
2021-09-02,Estonia,Belgium,Unknown,UEFA,1457.3431045922816,2172.1566400871216,Tallinn,Estonia,0,3,2.0,5.0,-714.8135354948399
2021-09-02,Liechtenstein,Germany,Unknown,UEFA,1146.7551352238677,1959.325824466155,St. Gallen,Switzerland,1,3,0.0,2.0,-812.5706892422872
2021-09-02,Andorra,San Marino,Unknown,Unknown,1069.3926236943664,905.5149730089016,Andorra la Vella,Andorra,0,3,2.0,0.0,163.8776506854648
2021-09-02,Hungary,England,Unknown,UEFA,1798.021426888915,2082.4893293573077,Budapest,Hungary,0,3,0.0,4.0,-284.4679024683928
2021-09-02,Poland,Albania,Unknown,Unknown,1806.2763102028605,1594.051941011307,Warsaw,Poland,0,3,4.0,1.0,212.22436919155348
2021-09-02,Iceland,Romania,Unknown,Unknown,1663.5450463720267,1692.3739532023567,Reykjavík,Iceland,0,3,0.0,2.0,-28.82890683032997
2021-09-02,North Macedonia,Armenia,Unknown,Unknown,1608.0019517391593,1632.8822047841431,Skopje,North Macedonia,0,3,0.0,0.0,-24.880253044983874
2021-09-02,Canada,Honduras,CONCACAF,Unknown,1840.392753166518,1684.95729244289,Toronto,Canada,0,3,1.0,1.0,155.435460723628
2021-09-02,Ecuador,Paraguay,CONMEBOL,CONMEBOL,1843.7151023830424,1870.798106140599,Quito,Ecuador,0,3,2.0,0.0,-27.083003757556526
2021-09-02,Peru,Uruguay,Unknown,CONMEBOL,1871.9443668526435,1990.2507642255655,Lima,Peru,0,3,1.0,1.0,-118.30639737292199
2021-09-02,Venezuela,Argentina,Unknown,CONMEBOL,1801.690970166796,2120.7653751212456,Caracas,Venezuela,0,3,1.0,3.0,-319.0744049544496
2021-09-02,Chile,Brazil,Unknown,CONMEBOL,1856.9319344367996,2169.4252784531004,Santiago,Chile,0,3,0.0,1.0,-312.49334401630085
2021-09-02,Czech Republic,Belarus,UEFA,Unknown,1875.3776377819477,1518.0785460942643,Ostrava,Czech Republic,0,3,1.0,0.0,357.29909168768336
2021-09-02,El Salvador,United States,Unknown,CONCACAF,1677.56512469471,1958.226461155716,San Salvador,El Salvador,0,3,0.0,0.0,-280.66133646100593
2021-09-02,Panama,Costa Rica,CONCACAF,Unknown,1650.1837453812627,1734.0575922422588,Panama City,Panama,0,3,0.0,0.0,-83.87384686099608
2021-09-02,Mexico,Jamaica,CONCACAF,Unknown,1981.954140087266,1690.0838092307438,Mexico City,Mexico,0,3,2.0,1.0,291.8703308565223
2021-09-02,Bolivia,Colombia,Unknown,CONMEBOL,1627.277122771689,1985.493954730459,La Paz,Bolivia,0,3,1.0,1.0,-358.2168319587702
2021-09-02,Lithuania,Northern Ireland,Unknown,Unknown,1354.4182012373,1608.229843847077,Vilnius,Lithuania,0,3,1.0,4.0,-253.81164260977698
2021-09-02,Australia,China PR,AFC,Unknown,1833.5027311172591,1649.053043608828,Doha,Qatar,1,3,3.0,0.0,184.44968750843123
